frame.number@frame.time@ip.src@ip.dst@_ws.col.protocol@frame.len@tcp.analysis.acks_frame@tcp.seq_raw@tcp.len@tcp.analysis.ack_rtt@tcp.srcport@tcp.dstport@tcp.analysis.bytes_in_flight@tcp.analysis.retransmission@tcp.analysis.fast_retransmission@tcp.analysis.out_of_order
1@Nov 16, 2023 14:08:23.854412000 CST@192.168.1.79@192.168.1.78@TCP@78@@2213406346@0@@61384@5050@@@@
2@Nov 16, 2023 14:08:23.858389000 CST@192.168.1.78@192.168.1.79@TCP@74@1@419205388@0@0.003977000@5050@61384@@@@
3@Nov 16, 2023 14:08:23.858521000 CST@192.168.1.79@192.168.1.78@TCP@66@2@2213406347@0@0.000132000@61384@5050@@@@
4@Nov 16, 2023 14:08:23.858789000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213406347@250@@61384@5050@250@@@
5@Nov 16, 2023 14:08:23.862974000 CST@192.168.1.78@192.168.1.79@TCP@66@4@419205389@0@0.004185000@5050@61384@@@@
6@Nov 16, 2023 14:08:24.364128000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213406597@250@@61384@5050@250@@@
7@Nov 16, 2023 14:08:24.468503000 CST@192.168.1.78@192.168.1.79@TCP@66@6@419205389@0@0.104375000@5050@61384@@@@
8@Nov 16, 2023 14:08:24.869488000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213406847@250@@61384@5050@250@@@
9@Nov 16, 2023 14:08:24.979564000 CST@192.168.1.78@192.168.1.79@TCP@66@8@419205389@0@0.110076000@5050@61384@@@@
10@Nov 16, 2023 14:08:25.374830000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213407097@250@@61384@5050@250@@@
11@Nov 16, 2023 14:08:25.491530000 CST@192.168.1.78@192.168.1.79@TCP@66@10@419205389@0@0.116700000@5050@61384@@@@
12@Nov 16, 2023 14:08:25.880227000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213407347@250@@61384@5050@250@@@
13@Nov 16, 2023 14:08:25.901277000 CST@192.168.1.78@192.168.1.79@TCP@66@12@419205389@0@0.021050000@5050@61384@@@@
14@Nov 16, 2023 14:08:26.385643000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213407597@250@@61384@5050@250@@@
15@Nov 16, 2023 14:08:26.413239000 CST@192.168.1.78@192.168.1.79@TCP@66@14@419205389@0@0.027596000@5050@61384@@@@
16@Nov 16, 2023 14:08:26.890968000 CST@192.168.1.79@192.168.1.78@TCP@316@@2213407847@250@@61384@5050@250@@@
17@Nov 16, 2023 14:08:26.926905000 CST@192.168.1.78@192.168.1.79@TCP@66@16@419205389@0@0.035937000@5050@61384@@@@
