frame.number@frame.time@ip.src@ip.dst@_ws.col.Protocol@frame.len@tcp.analysis.acks_frame@tcp.seq_raw@tcp.len@tcp.analysis.ack_rtt@tcp.srcport@tcp.dstport@tcp.analysis.bytes_in_flight@tcp.analysis.retransmission@tcp.analysis.fast_retransmission@tcp.analysis.out_of_order
1@Nov 13, 2023 16:04:50.644322000 CST@192.168.1.79@192.168.1.78@TCP@78@@3281765519@0@@57406@5050@@@@
2@Nov 13, 2023 16:04:50.656790000 CST@192.168.1.78@192.168.1.79@TCP@74@1@704944570@0@0.012468000@5050@57406@@@@
3@Nov 13, 2023 16:04:50.656937000 CST@192.168.1.79@192.168.1.78@TCP@66@2@3281765520@0@0.000147000@57406@5050@@@@
4@Nov 13, 2023 16:04:50.657019000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281765520@250@@57406@5050@250@@@
5@Nov 13, 2023 16:04:50.661307000 CST@192.168.1.78@192.168.1.79@TCP@66@4@704944571@0@0.004288000@5050@57406@@@@
6@Nov 13, 2023 16:04:51.162249000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281765770@250@@57406@5050@250@@@
7@Nov 13, 2023 16:04:51.285554000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281765770@250@@57406@5050@250@1@@
8@Nov 13, 2023 16:04:51.377360000 CST@192.168.1.78@192.168.1.79@TCP@66@6@704944571@0@0.215111000@5050@57406@@@@
9@Nov 13, 2023 16:04:51.377361000 CST@192.168.1.78@192.168.1.79@TCP@78@@704944571@0@@5050@57406@@@@
10@Nov 13, 2023 16:04:51.667495000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281766020@250@@57406@5050@@@@
11@Nov 13, 2023 16:04:51.738759000 CST@192.168.1.78@192.168.1.79@TCP@66@10@704944571@0@0.071264000@5050@57406@@@@
12@Nov 13, 2023 16:04:52.172724000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281766270@250@@57406@5050@250@@@
13@Nov 13, 2023 16:04:52.192475000 CST@192.168.1.78@192.168.1.79@TCP@66@12@704944571@0@0.019751000@5050@57406@@@@
14@Nov 13, 2023 16:04:52.677121000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281766520@250@@57406@5050@250@@@
15@Nov 13, 2023 16:04:52.708736000 CST@192.168.1.78@192.168.1.79@TCP@66@14@704944571@0@0.031615000@5050@57406@@@@
16@Nov 13, 2023 16:04:53.179752000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281766770@250@@57406@5050@250@@@
17@Nov 13, 2023 16:04:53.216868000 CST@192.168.1.78@192.168.1.79@TCP@66@16@704944571@0@0.037116000@5050@57406@@@@
18@Nov 13, 2023 16:04:53.681796000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281767020@250@@57406@5050@250@@@
19@Nov 13, 2023 16:04:53.685411000 CST@192.168.1.78@192.168.1.79@TCP@66@18@704944571@0@0.003615000@5050@57406@@@@
20@Nov 13, 2023 16:04:54.187147000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281767270@250@@57406@5050@250@@@
21@Nov 13, 2023 16:04:54.191319000 CST@192.168.1.78@192.168.1.79@TCP@66@20@704944571@0@0.004172000@5050@57406@@@@
22@Nov 13, 2023 16:04:54.692530000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281767520@250@@57406@5050@250@@@
23@Nov 13, 2023 16:04:54.853764000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281767520@250@@57406@5050@250@1@@
24@Nov 13, 2023 16:04:55.197973000 CST@192.168.1.79@192.168.1.78@TCP@566@@3281767520@500@@57406@5050@500@1@@
25@Nov 13, 2023 16:04:55.229486000 CST@192.168.1.78@192.168.1.79@TCP@66@22@704944571@0@0.536956000@5050@57406@@@@
26@Nov 13, 2023 16:04:55.230003000 CST@192.168.1.78@192.168.1.79@TCP@78@@704944571@0@@5050@57406@@@@
27@Nov 13, 2023 16:04:55.264251000 CST@192.168.1.78@192.168.1.79@TCP@78@24@704944571@0@0.066278000@5050@57406@@@@
28@Nov 13, 2023 16:04:55.703089000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281768020@250@@57406@5050@@@@
29@Nov 13, 2023 16:04:55.779925000 CST@192.168.1.78@192.168.1.79@TCP@66@28@704944571@0@0.076836000@5050@57406@@@@
30@Nov 13, 2023 16:04:56.208429000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281768270@250@@57406@5050@250@@@
31@Nov 13, 2023 16:04:56.309108000 CST@192.168.1.78@192.168.1.79@TCP@66@30@704944571@0@0.100679000@5050@57406@@@@
32@Nov 13, 2023 16:04:56.712485000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281768520@250@@57406@5050@250@@@
33@Nov 13, 2023 16:04:56.799888000 CST@192.168.1.78@192.168.1.79@TCP@66@32@704944571@0@0.087403000@5050@57406@@@@
34@Nov 13, 2023 16:04:57.217701000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281768770@250@@57406@5050@250@@@
35@Nov 13, 2023 16:04:57.281295000 CST@192.168.1.78@192.168.1.79@TCP@66@34@704944571@0@0.063594000@5050@57406@@@@
36@Nov 13, 2023 16:04:57.720656000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281769020@250@@57406@5050@250@@@
37@Nov 13, 2023 16:04:57.825146000 CST@192.168.1.78@192.168.1.79@TCP@66@36@704944571@0@0.104490000@5050@57406@@@@
38@Nov 13, 2023 16:04:58.221440000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281769270@250@@57406@5050@250@@@
39@Nov 13, 2023 16:04:58.335855000 CST@192.168.1.78@192.168.1.79@TCP@66@38@704944571@0@0.114415000@5050@57406@@@@
40@Nov 13, 2023 16:04:58.725987000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281769520@250@@57406@5050@250@@@
41@Nov 13, 2023 16:04:58.745428000 CST@192.168.1.78@192.168.1.79@TCP@66@40@704944571@0@0.019441000@5050@57406@@@@
42@Nov 13, 2023 16:04:59.231242000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281769770@250@@57406@5050@250@@@
43@Nov 13, 2023 16:04:59.486279000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281769770@250@@57406@5050@250@1@@
44@Nov 13, 2023 16:04:59.669086000 CST@192.168.1.78@192.168.1.79@TCP@66@42@704944571@0@0.437844000@5050@57406@@@@
45@Nov 13, 2023 16:04:59.669087000 CST@192.168.1.78@192.168.1.79@TCP@78@@704944571@0@@5050@57406@@@@
46@Nov 13, 2023 16:04:59.736479000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281770020@250@@57406@5050@@@@
47@Nov 13, 2023 16:04:59.903297000 CST@192.168.1.78@192.168.1.79@TCP@66@46@704944571@0@0.166818000@5050@57406@@@@
48@Nov 13, 2023 16:05:00.241740000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281770270@250@@57406@5050@250@@@
49@Nov 13, 2023 16:05:00.424771000 CST@192.168.1.78@192.168.1.79@TCP@66@48@704944571@0@0.183031000@5050@57406@@@@
50@Nov 13, 2023 16:05:00.743159000 CST@192.168.1.79@192.168.1.78@TCP@316@@3281770520@250@@57406@5050@250@@@
51@Nov 13, 2023 16:05:00.947929000 CST@192.168.1.78@192.168.1.79@TCP@66@50@704944571@0@0.204770000@5050@57406@@@@
